Country (Name),ASFIS species (Name),FAO major fishing area (Name),Environment (Name),Unit (Name),Unit,[1950],S,[1951],S,[1952],S,[1953],S,[1954],S,[1955],S,[1956],S,[1957],S,[1958],S,[1959],S,[1960],S,[1961],S,[1962],S,[1963],S,[1964],S,[1965],S,[1966],S,[1967],S,[1968],S,[1969],S,[1970],S,[1971],S,[1972],S,[1973],S,[1974],S,[1975],S,[1976],S,[1977],S,[1978],S,[1979],S,[1980],S,[1981],S,[1982],S,[1983],S,[1984],S,[1985],S,[1986],S,[1987],S,[1988],S,[1989],S,[1990],S,[1991],S,[1992],S,[1993],S,[1994],S,[1995],S,[1996],S,[1997],S,[1998],S,[1999],S,[2000],S,[2001],S,[2002],S,[2003],S,[2004],S,[2005],S,[2006],S,[2007],S,[2008],S,[2009],S,[2010],S,[2011],S,[2012],S,[2013],S,[2014],S,[2015],S,[2016],S,[2017],S,[2018],S,[2019],S,[2020],S,[2021],S
Australia,Freshwater and Diadromous Fish,All,Marine,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,56,,260,,1130,,2500,,2500,,3089,,3700,,3900,,4000,,6192,,7647,,7648,,7069,,9195,,10907,,12724,,14356,,15208,,16476,,16780,,20710,,25336,,25736.9,,29893,,31806.79,,36662.04,,43982,,42825.01,,41590.66,,48330.56,,56115.2,,52580.2,,61227,,56989.34,,66918.49,,84045.23,
Australia,Marine Fish NEI,All,Marine,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,95,,47,,229,,82,,186,,158,,1531,,1409,,2500,,2455,,3253,,3966,,4947.48,,5648.56,,3624.91,,1537.94,,889.71,,579,,1098,,2018,,2294,,2487,,2951,,3067.99,,2824.91,
Australia,Molluscs excl. Cephalopods,All,Brackishwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,31,,44,E,29,E,37,,46,,33,,30,,35,,0,N,35,,26,,26,,27,,0,N,0,N,116,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Australia,Molluscs excl. Cephalopods,All,Marine,Tonnes - live weight,TLW,3000,,3000,,3100,,3600,,4400,,4700,,4000,,4800,,4800,,5800,,5700,,6500,,5800,,5900,,5800,,6600,,6800,,7300,,7500,,7500,,7021,,9800,,10400,,9200,,10484,,9200,,10298,,10853,,9836,,8178,,8351,,8427,,7971,,8078,,7782,,8482,,8343,,8248,,10130,,9042,,7863,,8600,,9059,,10356,,9531,,10059,,11013,,11839,,10662,,12680,,11711,,12127,,12365,,13350,,15568,,15133,,15747,,18050,,17391.3,,18279.54,,18851.43,,17533.53,,16835.71,,16785.3,,15614.63,,15498.05,,15727.78,,12908.89,,13631.52,,13583.97,,13282.37,,16193.86,
Australia,Pelagic Marine Fish,All,Marine,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,335,,636,,1275,,1927,,2013,,2089,,1652,,1373,,2649,,3889,,4008,,2373,,4554,,2231,,3611,,2139,,4532,,8785.63,,7283.53,,5800,,7087,,7486,,7544,,8418,,8895,,8100,,8000,,8252,,8345,,7600,
Austria,Crustaceans,All,Freshwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,1,,1,,1,,1,,0,N,0,N,0,N,0,N,0,N,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...,0,...,0.47,
Austria,Crustaceans,All,Marine,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0.3,E,1,E,5,E,15,E,44.92,
Austria,Freshwater and Diadromous Fish,All,Freshwater,Tonnes - live weight,TLW,350,E,370,E,390,E,410,E,430,E,450,E,480,E,510,E,530,E,650,,650,,660,,670,,600,,680,,730,,750,,790,,740,,800,,870,,960,,1080,,1300,,1220,,1200,,1390,,1600,,2900,,3400,,3200,,3200,,3100,,3600,,4000,,4100,,4060,,4000,,4500,,4450,,3126,,3135,,3140,,3140,,3103,,2918,,2949,,3018,,2909,,3067,,2846,,2392,,2332,,2232,,2267,,2420,,2503,,2539,,2087,,2141,,2167,,2904.3,,3125.5,,3237,,3390.3,,3503.4,,3483.4,,3861.6,,3990.6,,4250.02,,4526.91,,4875.02,
Azerbaijan,Demersal Marine Fish,All,Freshwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,8,,5,,3,,0,,1,,1,,1,,3,,3.1,,0,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Azerbaijan,Freshwater and Diadromous Fish,All,Freshwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1690,,1201,,1038,,516,,419,,364,,211,,216,,140,,95,,80,,130,E,342,,495,E,597,E,900,E,999,E,999,E,999,E,514,E,363,,325,,305,,561,,640,,695,,478,,531.4,,533,,507,
Bahamas,Crustaceans,All,Brackishwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,10,E,12,,12,E,15,E,15,E,10,,3,,2,,5,,8,,4,,24,,1,,1,E,1,E,1,E,2,E,13,,25,E,42,,7,,48,E,0,,0,,0,,2,,0,,0,,0,,0,,0,...,0,...,0,,0,,0,...,0,...,0,...,0,
Bahamas,Crustaceans,All,Marine,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,8.35,,8.33,,8,E,5,E,6.84,,5,E,5,E,0,
Bahamas,Demersal Marine Fish,All,Marine,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,3,,3,,0,N,0,N,0,N,0,N,0,N,0,N,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,,0,,0,...,0,...,0,...,0,
Bahamas,Freshwater and Diadromous Fish,All,Freshwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,30,,30,E,22,,36,,55,,43,,4,,5,,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,,0,,0,,0,,0,,0,,1,E,1,E,1,E,1,E,1,E,1,E,1,E,1,E,0,...,1,E,1,E,0,
Bahamas,Pelagic Marine Fish,All,Marine,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,10,E,23,E,37,E,52,E,30,E,20,,15,E,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Bahrain,Demersal Marine Fish,All,Marine,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,4,,3,,0,N,1,,3,,12,,0,N,3,,4,,8,,3,,2,,1,,2,,2,,3.19,,3.42,,1.73,,0,,5.71,,6,E,14.21,,5.5,E,5.5,E,5.5,E,5.5,E,5.5,E
Bahrain,Freshwater and Diadromous Fish,All,Freshwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,5,E,5,E,5,E,10,E,10,E
Bahrain,Freshwater and Diadromous Fish,All,Marine,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Bangladesh,Crustaceans,All,Brackishwater,Tonnes - live weight,TLW,180,E,200,E,220,E,250,E,280,E,310,E,350,E,400,E,450,E,510,E,570,E,640,E,720,E,810,E,910,E,1030,E,1150,E,1300,E,1460,E,1650,E,1850,E,2080,E,2340,E,2640,E,2970,E,3340,E,3760,E,4230,E,4760,E,5360,E,6030,E,6780,E,7630,E,8000,E,8219,,11282,,14658,,14773,,16577,,18235,,18624,,19555,,21000,,28525,,28763,,32434,,42038,,47738,,56416,,57770,,59143,,55499,,56020,,56503,,58044,,63052,,64700,,63600,,67197,,71607,,51417,,84781,,87540,,90105,,80693,,84024,,92670,,96143,,82766,,84997,,89067,,93096,
Bangladesh,Crustaceans,All,Freshwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1596,,4185,,4534,,5751,,5394,,5504,,9471,,9559,,10200,,17123,,19609,,20810,,23240,,23377,,31245,,36567,,42558,,49634,,50156,,49499,,48770,,53003,,57430,,59942,,60835,,58680,,58680,
Bangladesh,Freshwater and Diadromous Fish,All,Freshwater,Tonnes - live weight,TLW,36545,E,37493,E,38465,E,39462,E,40486,E,41535,E,42612,E,43717,E,44851,E,46014,E,47207,E,48431,E,49687,E,50975,E,52297,E,55290,,55045,E,56472,E,56260,,59439,E,60980,E,64020,,64183,E,65848,E,65960,,67900,,71104,E,70810,,75660,E,79540,E,82450,,87300,E,91180,E,96030,E,104973,,108825,,124772,,144050,,152568,,156333,,165087,,182493,,189863,,191698,,218048,,269742,,310738,,406844,,486794,,503126,,564672,,619626,,688999,,756152,,800092,,761381,,764126,,816652,,870828,,913594,,1146706,,1336130,,1525672,,1647827,,1733076,,1830982,,1944642,,2063669,,2130891,,2209839,,2293606,,2340061,
Bangladesh,Marine Fish NEI,All,Brackishwater,Tonnes - live weight,TLW,1130,E,1160,E,1190,E,1220,E,1252,E,1285,E,1318,E,1352,E,1387,E,1423,E,1460,E,1498,E,1537,E,1577,E,1617,E,1710,,1702,E,1747,E,1740,,1838,E,1886,E,1980,,1985,E,2037,E,2040,,2100,,2199,E,2190,,2340,E,2460,E,2550,,2700,E,2820,E,2970,E,3833,,3704,,5293,,7277,,6780,,8937,,8881,,8945,,16000,,17520,,17379,,13301,,22126,,26748,,25851,,26912,,27801,,28044,,32026,,34101,,39493,,38049,,42413,,42320,,44140,,47839,,73825,,60290,,63220,,71720,,93657,,96632,,113239,,116110,,131817,,132929,,142513,,146908,
Barbados,Crustaceans,All,Freshwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0.5,E,0.5,E,0.5,E,0.5,E,0.5,E,0.5,E,0.5,E,0.5,E,0.5,E,0.5,E,0.5,E,0.5,E,0.5,E,0.5,E,0.5,E,0.5,E
Barbados,Freshwater and Diadromous Fish,All,Freshwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1.5,E,1.5,E,1.5,E,1.5,E,1.5,E,10,E,10,E,14,E,20,E,20,E,25,E,25,E,25,E,25,E,25,E,25,E
Belarus,Freshwater and Diadromous Fish,All,Freshwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,8415,,7018,,6934,,5463,,6038,,4322,,4727,,4824,,6716,,4666,,6523,,5393,,4150,,5648,,8406,,14091,,14636,,15659,,16265,,16293,,15499,,13548,,10658,,9130.9,,11199,,10353.5,,11580.9,,9590.7,,9266.33,,8503.8,
Belgium,Aquatic Animals NEI,All,Freshwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,25,E,25,E,55,E,100,E,300,E,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Belgium,Freshwater and Diadromous Fish,All,Freshwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,4,E,7,E,12,E,20,E,32,E,90,E,147,E,203,E,255,E,310,,440,,530,,600,,700,,735,,675,,846,,846,,846,,846,,846,,946,,846,,846,,1597,,1871,,1830,,1834,,1261,E,739,,414,E,103,,103,,71,,476,E,239,E,101,,277,E,212,,214,,82,E,44,,75,,111,,86,,209,,223,
Belize,Aquatic Plants,All,Marine,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,3.6,,10,E,2.2,,3,E,3,E,3,E,4,E,5,E,5,E,5,E
Belize,Crustaceans,All,Brackishwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,N,23,,0,...,0,...,542,,99,,157,,300,E,600,E,656,,936,,717,,1230,,1642,,3163,,3630,,4460,,4400,,10160,,11040,,10653,,7235,,2472,,2279,,4027,,6670,,5047,,5813,,7080,,7163.56,,4150,E,1090,E,500,E,500,E,500,E,500,E,530,E
Belize,Crustaceans,All,Marine,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,31,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Belize,Freshwater and Diadromous Fish,All,Freshwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,1,E,2,E,0,N,14,,287,,136,,0,...,0,...,0,...,0,...,0,...,0,...,386,,425,,389,,400,E,1865,,1613,,658,,55,,63,,60,E,47,,50,E,55,E,60,E,70,E,70,E,50,E,70,E
Belize,Pelagic Marine Fish,All,Marine,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,300,E,384,,85,,82.7,,0,,0,,0,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Benin,Freshwater and Diadromous Fish,All,Brackishwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,9,,6,,9,,9,,69,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,120,,120,,120,E,120,E,120,E,120,E,120,E,120,E,120,E,120,E,120,E,120,E,120,E,150,E,150,E,150,E,150,E
Benin,Freshwater and Diadromous Fish,All,Freshwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,6,,5,,6,,5,,11,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,7,,7,E,7,,230,,295,,178,,213,E,308,,364,,400,E,500,,667,,1425,,4459.66,,4207,,4529.66,,5114.14,,5742.45,,2986.91,,4000,E
Bhutan,Freshwater and Diadromous Fish,All,Freshwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,15,,12,,31,,35,E,35,E,30,E,30,E,30,E,30,E,30,E,30,E,30,E,30,E,30,E,30,,30,,40,,40,,40,,40,,46,E,46,E,46,E,75,E,78.34,,69.8,,139,,149,,185,E,222,,223.62,,209.27,,181,,193,
Bolivia (Plurinat.State),Freshwater and Diadromous Fish,All,Freshwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,45,,95,,348,,515,,200,,266,,649,,617,,616,,380,,387,,385,,398,,405,,320,,418,,375,,450,,430,,455,E,585,,631,,775,,856,,966,,1060,,1076,,1400,,3167.5,,3430,E,3680,E,3750,E,3825,E,3720,E,3853,E
Bonaire/S.Eustatius/Saba,Freshwater and Diadromous Fish,All,Freshwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0.2,E,0.2,E
Bonaire/S.Eustatius/Saba,Pelagic Marine Fish,All,Brackishwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0.7,E,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,
Bosnia and Herzegovina,Demersal Marine Fish,All,Marine,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,190,,190,,92,,191,,195,,215,E,220,E,190,E,190,E,210,,0,...,109,,180,,174,,173.2,,176.5,,173.8,,175.6,,120.4,,135.5,
Bosnia and Herzegovina,Freshwater and Diadromous Fish,All,Freshwater,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,4425,,6375,,6287,,6819,,7356,,7143,E,7282,E,7360,E,7360,E,4650.95,,3489.3,,2764.5,,3177,,4276.6,,4390.4,,3583.9,,3465,,3781.8,,3655.4,,3683.1,
Bosnia and Herzegovina,Marine Fish NEI,All,Marine,Tonnes - live weight,TLW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,59.55,E,97,E,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
