Reporting country (Name),Commodity (Name),Trade flow (Name),Unit (Name),Unit,[1976],S,[1977],S,[1978],S,[1979],S,[1980],S,[1981],S,[1982],S,[1983],S,[1984],S,[1985],S,[1986],S,[1987],S,[1988],S,[1989],S,[1990],S,[1991],S,[1992],S,[1993],S,[1994],S,[1995],S,[1996],S,[1997],S,[1998],S,[1999],S,[2000],S,[2001],S,[2002],S,[2003],S,[2004],S,[2005],S,[2006],S,[2007],S,[2008],S,[2009],S,[2010],S,[2011],S,[2012],S,[2013],S,[2014],S,[2015],S,[2016],S,[2017],S,[2018],S,[2019],S,[2020],S,[2021],S
Netherlands Antilles,All,Imports,Tonnes – net product weight,TPW,2353,,2168,,2212,E,2492,,2396,E,2426,,2606,,2796,,2823,,2267,,2640,,2776,,2688,,2952,,2719,,1653,,1726,,1927,,1764,,2466,,1671,E,2114,E,1678,,2308,E,2681,E,2302,E,1459,E,1722,E,2071,E,2374,,3012,,2609,,3732,,3607,E,3195,E,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
New Caledonia,All,Exports,Tonnes – net product weight,TPW,12,,123,,33,,50,,59,,246,,715,,592,,361,,392,,648,,1187,,1381,E,1420,E,1685,E,1574,E,1448,E,1584,,1814,,1620,,1475,,1419,,1667,,2322,,2383,,3301,,2635,,3122,,2875,,3098,,2664,,2265,,2326,,2368,,2145,,1749,,1833,,1942,,1795,,1425,,1395,,1233,E,1141,E,1250.54,E,1212.03,E,1434.19,E
New Caledonia,All,Imports,Tonnes – net product weight,TPW,1021,,1119,,984,,1052,,1261,,1089,,1040,,1010,,928,,979,,1198,,1227,,1110,E,1273,,1271,E,1274,,1378,,1388,,1523,,1411,,1694,,2852,,3382,,2147,,2769,,4255,,3308,,3797,,4844,,4887,,3765,,4956,,5072,,3552,,4347,,4758,,5114,,3714,,4353,,3299,,3866,,3293,E,3680,E,3527.77,E,3595.4,E,4330.65,E
New Caledonia,All,Reexports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,53,,1,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
New Zealand,All,Exports,Tonnes – net product weight,TPW,20491,,25935,,34225,,64946,,110436,,128259,,123492,,130645,,145370,,145034,,158177,,156503,,210798,,250096,,194377,,262343,,294358,,306534,,290960,,324381,,313634,,314776,,325763,,325167,,287045,,282232,,323242,,303698,,340391,,336464,,323467,,318056,,283139,,290544,,323649,,304581,,330999,,309233,,293940,,291435,,289447,,296364,,267355,,281903.24,,255277.71,,265494.6,
New Zealand,All,Imports,Tonnes – net product weight,TPW,4111,,3403,,3612,,5053,,4142,,5366,,7107,,9067,,6360,,6916,,8137,,9331,,11554,,14670,,14574,,15738,,17403,,16916,,17387,,24648,,27697,,24216,,22124,,26478,,35252,,39350,,36962,,35936,,38047,,39324,,38870,,33042,,32763,,28257,,37681,,34296,,38583,,35149,,34337,,36638,,32179,,33118,,36787,,37507.88,,39538.74,,37769.62,
New Zealand,All,Reexports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,0,N,0,...,0,...,0,...,0,N,78,,73,,0,...,0,...,247,,0,...,573,,208,,594,,435,,457,,760,,602,,375,,0,...,940,,453,,389,,377,,429,,469,,339,,382,,322.37,,619.44,,0,...
Nicaragua,All,Exports,Tonnes – net product weight,TPW,6044,,6521,,5353,,4390,,3992,,2851,,2032,,1324,,1028,,1224,,846,,994,,1130,,1698,,1247,,2226,,2537,,4596,,8056,,10190,,9664,,12203,,9148,,10341,,12028,,7642,,9440,,13065,,16401,,19099,,17071,,19460,,20779,,22303,,23866,,22733,,34709,,39494,,43010,,39041,,43137,,31625,,41218,,41866.75,,40546.77,,37529.45,
Nicaragua,All,Imports,Tonnes – net product weight,TPW,835,,1031,,572,,400,,650,,108,,756,,500,E,46,,0,N,10,,0,...,0,...,0,...,0,...,1502,,2231,,1243,,1224,,1688,,1646,,1951,,2603,,3606,,3732,,3084,,3821,,3417,,2988,,4001,,4064,,5121,,3942,,4010,,4632,,6202,,7988,,6771,,8011,,9725,,10104,,6503,,6750,,7764.25,,8432.74,,8311.12,
Niger,All,Exports,Tonnes – net product weight,TPW,10,,1487,,347,,2840,,12,,100,,40,E,35,,13,,37,,23,,9,E,0,...,5,E,0,...,0,...,0,...,142,E,185,E,98,E,0,...,119,,326,,1613,,1618,,6677,,8025,,5905,,3685,,2260,,681,,287,,470,,406,,556,,815,,831,,1282,,1367,,686,,573,,923.51,,295.67,,312.73,,837.28,,1306.04,
Niger,All,Imports,Tonnes – net product weight,TPW,41,E,77,E,101,,311,,242,,711,,435,E,172,,180,,230,E,512,,614,E,464,,1473,,1076,,1520,E,909,,259,E,528,E,565,E,547,,688,,528,,497,,898,,678,,589,,519,,568,,1245,,2237,,1544,,2666,,3424,,3670,,2860,,3899,,4817,,5820,,7486,,7402,,5706.55,,4303.04,,4255.15,E,5549.95,,3908.3,
Niger,All,Reexports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,75,,0,...,134,,3,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,11,,0,...,0,...,0,...,48,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Nigeria,All,Exports,Tonnes – net product weight,TPW,837,,179,,487,,779,,530,E,1307,,861,,1389,,732,,727,,730,E,2108,,3019,,8065,,6796,,5815,E,4289,,2802,,4081,,5883,,6228,,4263,,487,,4007,E,2421,E,3310,E,3459,E,2806,E,4650,E,8054,E,16543,E,21296,,11562,,24944,,24059,,31968,,18445,E,82080,E,11864,E,11942,E,6770,E,5938,E,6244,,3493.69,E,3480.24,,4076.55,E
Nigeria,All,Imports,Tonnes – net product weight,TPW,226382,E,291378,E,432382,E,523850,E,504062,E,674026,E,795365,E,511866,E,364652,E,226216,E,190027,E,399699,E,292023,E,446586,E,453516,E,469083,E,231240,E,362417,E,234744,E,271648,E,418461,E,350960,,435408,,416219,,318873,,640657,,554357,,637992,E,793941,E,857985,E,1345929,E,1024181,,1061225,,1211903,E,1412295,,1753165,E,1107761,E,886280,E,1008918,E,886361,E,610650,,485434,,524088,,612150.63,,759662.64,,447014.85,
North Macedonia,All,Exports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,240,,238,,453,,52,,20,,190,E,516,,486,,475,,192,,340,,274,,312,,202,,159,,356,,355,,410,,405,,384,,155,,354,,159,,186,,273,,727,,1207,,1406.68,,1507.61,,1983.52,
North Macedonia,All,Imports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,5035,,7046,,7758,,7519,,9420,,6823,,8188,,7696,,6850,,6277,,7505,,6784,,7791,,6916,,7997,,8326,,7955,,7652,,7319,,7792,,6759,,7020,,8123,,8419,,8389,,8721,,9634,,9746.78,,9462.74,,9826.98,
Northern Mariana Is.,All,Exports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,25,E,30,E,17,E,20,E,14,E,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Norway,All,Exports,Tonnes – net product weight,TPW,865927,,899203,,663946,,749397,,659348,,726752,,697536,,828701,,759978,,712715,,625753,,711729,,697915,,707942,,836180,,1088300,,1204551,,1358490,,1519677,,1594969,,1789596,,1949594,,1908514,,2040044,,2101499,,2008450,,2100516,,2140081,,1981239,,1996268,,1878115,,2166849,,2340718,,2581145,,2670319,,2438246,,2530809,,2467557,,2676762,,2632731,,2449962,,2632020,,2727215,,2656315.41,,2709402.61,,3099345.37,
Norway,All,Imports,Tonnes – net product weight,TPW,38652,,39881,,44428,,60962,,83522,,74450,,59652,,39661,,57647,,117789,,128845,,91510,,178103,,217563,,198058,,283974,,307948,,370758,,408082,,538929,,573395,,708055,,637816,,734193,,902533,,819398,,750639,,671752,,621736,,591258,,582513,,665267,,653249,,842042,,629657,,648050,,674593,,595517,,681507,,626031,,631626,,646780,,631734,,612599.21,E,623502.62,E,681761.81,
Oman,All,Exports,Tonnes – net product weight,TPW,0,...,250,E,2384,,5186,,7521,,8871,,12508,,14216,,17773,,19462,,18472,,20670,,35314,,28279,,33860,,29406,,29597,,45811,,44601,,59579,,56573,,56329,,45900,,31261,,37568,,33919,,49950,,49883,,80369,,56582,,49793,,37151,,55401,,69549,,90934,,74888,,77902,,90865,,79456,,112576,,127958,,116380,E,283010.17,,241292.1,,373448.45,,416081.19,
Oman,All,Imports,Tonnes – net product weight,TPW,1000,E,1036,,902,,747,,718,,1353,,1051,,812,,1191,,1169,,1246,,1976,,798,,698,,982,,6777,,9128,,15519,,12422,,10726,,18194,,14435,,17854,,9877,,11415,,12809,,10264,,10336,,7912,,15153,,11386,,12848,,17168,,16893,,13724,,19360,,21530,,16856,,22878,,29831,,36934,,32415,,32286.38,,42349.95,,33847.01,,65240.31,
Oman,All,Reexports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1341,,292,,81,,74,,1089,,1169,,250,,2351,,133,,681,,1936,,679,,0,...,0,...,0,...,4445,,3574.83,,3606.72,,2982.21,,5606.24,
Pakistan,All,Exports,Tonnes – net product weight,TPW,26308,,30051,,29186,,21715,,24623,,19112,,19350,,23112,,31615,,37300,,36314,,42306,,46917,,45874,,46254,,49846,,67416,,89618,,70348,,63926,,66543,,83166,,73882,,92688,,86294,,87862,,91759,,97625,,108463,,103148,,143083,,139770,,135737,,129908,,123089,,150720,,151405,,157541,,167077,,142848,,141790,,193898,,222756,,241203.68,,200575.87,,217321.35,
Pakistan,All,Imports,Tonnes – net product weight,TPW,0,...,0,...,164,,166,,108,,271,,220,,134,,239,,70,,66,,159,,188,,389,,248,,149,,164,,231,,207,,150,,143,,78,,166,,262,,189,,164,,269,,759,,1201,,1800,,1984,,8826,,2686,,2400,,1577,,1950,,2628,,4661,,5054,,10482,,8672,,9029,,5446,,6043.4,,4653.39,,5959.31,
Pakistan,All,Reexports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,0,...,0,...,0,...,20,,0,...,0,...,0,...,0,...,0,...,29,,0,...,26,,1,,0,N,0,N,0,N,0,N,0,N,0,...,0,...,0,...,0,...,0,...,46,,0,...,0,...,0,...
Palau,All,Exports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,205,,100,E,0,...,0,...,0,...,89,,50,E,60,E,156,E,161,E,0,...,0,...,0,...,0,...,16,E,46,E,190,E,165,E,88,E,78,E,74,E,41,E,21,E,64,E,164,E,241,E,293,E,247,E,124,E,222,E,138,E,107,,117,E,169,E,139,,141,,400,,311,E,358.91,E,20.5,E,34.93,E
Palau,All,Imports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,78,E,80,E,70,E,842,E,316,E,123,E,21,E,64,E,95,E,141,E,105,E,124,E,120,E,240,E,503,,600,,500,,411,,415,,443,,573,E,448,,649,,530,,588,,518,,578.09,E,331.7,E,300.22,E
Palestine,All,Exports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,102,,50,,59,,19,,96,,42,,85,,0,...,119,E,112,E,115,E,195,,197,E,201,E,196.16,
Palestine,All,Imports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,3818,,4331,,3579,,3667,,4234,,2349,,4129,,4537,E,4723,E,6073,E,6034,E,6785,,8116,E,8218.5,E,9012.1,
Palestine,All,Reexports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,98,,48,,56,,19,,96,,42,,85,,122,E,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Panama,All,Exports,Tonnes – net product weight,TPW,33385,,49098,,20720,,32763,,48861,,24217,,15063,,27380,,17890,,76553,,36625,,45706,,25453,,45086,,28559,,33040,,29992,,40121,,48403,,48848,,30088,,51046,,64396,,65864,,101229,,118873,,94055,,126730,,116555,,113793,,114536,,104500,,127843,,123164,,79698,,48521,,51678,,64538,,87714,,69753,,69476,,57650,,74457,,86568.01,,64130.14,,43802.14,
Panama,All,Imports,Tonnes – net product weight,TPW,1684,,1640,,2123,,2770,,3265,,3019,,3144,,3984,,4299,,4200,,3697,,4686,,3616,,5178,,4729,,4581,,5382,,5020,,5189,,5222,,6697,,6232,,8444,,7506,,8423,,8894,,9206,,11042,,9139,,11760,,11759,,12425,,13705,,13933,,14650,,16505,,19624,,19331,,20818,,23127,,22047,,20605,,26897,,27109.35,,27509.46,,26745.12,
Panama,All,Reexports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,32,,0,...,0,...,0,...,11,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Papua New Guinea,All,Exports,Tonnes – net product weight,TPW,20092,,24976,,46698,,28485,,34444,,31207,,3886,,1719,,3729,,9952,,1870,,1789,,1211,,1526,,2165,,2418,,2633,,1748,,2501,,3608,E,2608,,2753,E,10910,E,20687,E,28677,E,38707,E,45453,,61081,E,41203,E,43132,E,58914,E,66219,E,53140,E,50164,,61498,E,62037,,63721,,60082,E,58078,E,69065,E,81360,E,99678,E,81013,E,127637.54,E,102513.88,E,114177.47,E
Papua New Guinea,All,Imports,Tonnes – net product weight,TPW,22548,,12000,E,17000,E,27900,E,29140,E,34449,,27151,,28699,,29161,,31119,,34655,,34719,,35320,,35021,,34266,,24060,E,22658,E,25267,E,24071,E,17964,,28387,,18301,E,18154,,10192,E,9533,,8073,,12642,,12665,,13773,,14265,E,14597,E,19127,E,18456,E,18594,E,15861,E,10533,,12976,,16653,E,19641,E,26292,E,26077,E,33885,E,28856,E,27125,E,36998.97,E,38749.54,E
Papua New Guinea,All,Reexports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,...,2,,70,,0,...,1,E,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Paraguay,All,Exports,Tonnes – net product weight,TPW,0,...,0,...,0,...,38,E,15,E,15,E,13,E,6,E,0,...,0,...,5,,26,,28,,16,,16,,105,,14,,25,,19,,10,,17,,64,,69,,24,,26,,29,,44,,117,,271,,320,,260,,143,,89,,33,,8,,5,,6,,5,,6,,6,,75,,105,,506,,4.51,,1.82,,9.42,
Paraguay,All,Imports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,212,,220,,130,,229,,230,,232,,88,,140,,218,,257,,335,,569,,500,,851,,1256,,977,,1641,,1374,,1212,,679,,807,,812,,520,,793,,1174,,897,,700,,1072,,1583,,1512,,1855,,1771,,1877,,2105,,2540,,2098,,2165,,2260,,2669,,2598.18,,2841.13,,2724.94,
Peru,All,Exports,Tonnes – net product weight,TPW,651093,,527715,,581287,,659620,,628102,,535790,,721841,,270362,,562222,,690907,,779759,,767664,,850194,,1254240,,1171762,,1220103,,1134637,,1749166,,2610033,,2030352,,1962284,,2234643,,804622,,1820966,,2711749,,2451988,,1855983,,1720783,,2273463,,2529903,,2008383,,1963254,,2262311,,2213911,,1668655,,1968993,,2107831,,1414591,,1481520,,1230631,,1049583,,1571649,,1600177,,1799356.48,,1480703.85,,2012838.93,
Peru,All,Imports,Tonnes – net product weight,TPW,274,,267,,88,,397,,7677,,1023,,309,,50680,,20707,E,6250,E,713,E,30402,,20640,,5250,,5318,,909,,870,E,1040,,1704,,3844,,4751,,4618,,13876,,18866,,27852,,37463,,39830,,34800,,35649,,67580,,27757,,41274,,48156,,63145,,115437,,75217,,65104,,110739,,104454,,124859,,131104,,135657,,130012,,110858.91,,124521.42,,124285.99,
Philippines,All,Exports,Tonnes – net product weight,TPW,13995,,24080,,38267,,50803,,70822,,64193,,46750,,53797,,51914,,59476,,61162,,71037,,90829,,103622,,102004,,140553,,127182,,159217,,168055,,157955,,177349,,158583,,202995,,161518,,215531,,171361,,171279,,188789,,180648,,131789,,148297,,159406,,192982,,183801,,204375,,231711,,253838,,317973,,276455,,225190,,234418,,321989,,270879,,216885.1,,238046.15,,230843.32,
Philippines,All,Imports,Tonnes – net product weight,TPW,64188,,38591,,48013,,45934,,53475,,46913,,83483,,23048,,6107,,28674,,69280,,105421,,165173,,197944,,195527,,193646,,221520,,208873,,241137,,270163,,266057,,294753,,170543,,254181,,248407,,180992,,217069,,152389,,134375,,180945,,170834,,193578,,200331,,273623,,195037,,203682,,268477,,257910,,302917,,384843,,417022,,493535,,473963,,464687.93,,356792.09,,513095.84,
Poland,All,Exports,Tonnes – net product weight,TPW,99751,E,89983,E,59085,E,81532,E,77102,E,81953,E,100213,E,140426,E,124943,E,119133,E,114836,E,138768,E,146695,E,138795,E,129444,E,123867,E,213320,,157951,,201642,,179954,,206404,,198757,,157276,,172238,,164030,,179228,,185220,,167946,,187601,,200956,,220394,,243321,,239808,,270675,,295614,,344181,,320938,,339138,,347780,,385957,,423686,,397193,,435319,,465981.69,,521099.46,,530253.49,
Poland,All,Imports,Tonnes – net product weight,TPW,176705,,169594,,223156,,235950,,133332,,98799,,71340,,93830,,140665,,177811,,192294,,249466,,272484,,267474,,159353,,100154,,164739,,177888,,210110,,198938,,224764,,247552,,274329,,253361,,275850,,280895,,236529,,249830,,311918,,325478,,356755,,382033,,419992,,427689,,475074,,459917,,475147,,513221,,544506,,541736,,576329,,587142,,618866,,626380.01,,661805.25,,696837.5,
Portugal,All,Exports,Tonnes – net product weight,TPW,48813,,51110,,53549,,57753,,58361,,47781,,52175,,54979,,58987,,64908,,71872,,65974,,70632,,91427,,94299,,103635,,88657,,78725,,78303,,95674,,86882,,86474,,86490,,99011,,94374,,95820,,103614,,105641,,117843,,115967,,130434,,140549,,143343,,141406,,175049,,191418,,248228,,270501,,279597,,279565,,254012,,265520,,268861,,271257.51,,237345.36,,274394.79,
Portugal,All,Imports,Tonnes – net product weight,TPW,113509,,106501,,81817,,89889,,87005,,86843,,98332,,100283,,109933,,147636,,154708,,181241,,196778,,185660,,223602,,261561,,246763,,256626,,269685,,278806,,298182,,298003,,317969,,345860,,320125,,336122,,338555,,348192,,346957,,362673,,393680,,418642,,388025,,401109,,396571,,403876,,442894,,468299,,478963,,485818,,508797,,535571,,524897,,504473.2,,476186.16,,488370.22,
Qatar,All,Exports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,25,,0,...,0,...,0,N,0,N,14,,0,...,6,,1319,,1509,,2187,,2269,,2260,,2437,,4962,,3143,,2548,,2450,,3246,,5791,,3884,,1601,,2733,,1644,,1678,,1046,,763,,25,,43.62,,80.03,,156.02,
Qatar,All,Imports,Tonnes – net product weight,TPW,0,...,0,...,0,...,222,,440,,497,,820,,517,,591,,593,,723,E,986,,837,E,843,E,930,,1294,,1713,,1788,,2263,,2294,,1549,,673,E,2874,,3097,,3158,,3820,,4023,,2901,,4384,,7970,,10506,,12428,,19524,,22834,E,23941,,24713,E,31400,,29835,,32605,,36488,,38141,,32512,,31793,,32375.08,,31842.91,,32553.15,
Qatar,All,Reexports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,19,,6,,32,,30,E,20,,14,,0,...,1,,52,,19,,0,...,4,,7,,18,,101,,14,,87,,69,,116,,93,,110,,27,,7,,9,,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Romania,All,Exports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,8926,,116,,386,,3137,,201,,668,,21,,189,,427,,914,,1615,,561,,509,,486,,224,,882,,873,,1944,,521,,762,,2968,,3507,,6770,,4816,,4899,,3931,,4496,,3838,,3911,,5155.52,,5980.74,,5582.27,,6011.5,
Romania,All,Imports,Tonnes – net product weight,TPW,73400,,70700,,60900,,96000,,110200,,83100,,58700,,49400,,41975,,46735,,37176,,39569,,42517,E,17258,E,80956,,14117,,6967,,25661,,34600,,22171,E,47180,,31578,,61527,,46238,,55834,,65145,,77238,,73684,,84779,,97418,,101214,,87329,,103827,,103644,,92530,,73361,,79997,,80443,,92529,,99746,,100962,,107912,,110895,,103242.27,,104657.39,,110678.16,
Russian Federation,All,Exports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,531653,,1137955,,1442116,,1237347,,1266473,,1180410,,952622,,941043,,1212440,,1243734,,1289534,,1229566,,1250706,,1404287,,1399286,,1362733,,1426074,,1425672,,1699064,,1814613,,1767981,,1960338,,1793548,,1879379,,1994626,,2221395,,2330183,,2190792,,2356183,,1793176,
Russian Federation,All,Imports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,53921,,50554,,365712,,481210,,529523,,767696,,561444,,575648,,553747,,749259,,712335,,832420,,922725,,1085771,,936436,,1166949,,1193837,,1030091,,1058080,,979359,,1024938,,1081610,,935047,,588555,,533521,,622728,,608337,,656369.94,,617816.4,,710765.8,
Rwanda,All,Exports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,38,,0,N,92,,341,,591,,297,,120,,317,,205,,1271,,1703,,1374,,1493.18,,3528.78,,8.8,,21778.57,,218.4,
Rwanda,All,Imports,Tonnes – net product weight,TPW,40,,62,,51,,82,,338,,155,,88,E,102,,240,,512,,229,,730,,202,,165,,160,,417,,836,,258,,100,E,100,E,72,,141,,143,,52,,136,E,103,,198,,114,,7,,58,,1348,,2732,,3600,,5020,,7065,,11954,,13384,,12189,,15365,,17293,,21140,,23547.46,,24536.06,,24631.17,,38586.69,,40704.39,
Rwanda,All,Reexports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,133,,311,,487,,504,E,355,E,405.27,,1876.26,,7628.33,,0,...,26936.45,
Réunion,All,Exports,Tonnes – net product weight,TPW,0,...,99,,169,,165,,114,,569,,894,,1308,,663,,814,,440,,492,,350,,775,,743,,1379,,889,,1351,,1992,,1926,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Réunion,All,Imports,Tonnes – net product weight,TPW,4141,,4494,,5052,,5378,,5929,,5109,,4974,,6504,,4957,,6029,,6254,,6716,,7059,,7691,,7304,,8291,,9299,,9942,,10961,,10927,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Saint Helena/Asc./Trist.,All,Exports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,52,E,105,E,9,E,20,E,78,,163,E,284,E,252,E,220,E,228,E,366,E,333,E,337,E,309,,290,E,331,E,299,E,493,E,497,E,262,E,305,E,547,E,505,E,378,E,480,E,732,E,628,E,727,E,976,E,807,E,720,E,898,E,641,E,719,E,672,E,905,E,1120,E,937,E,958,E,904.9,E,286.91,E,1257.9,E
Saint Helena/Asc./Trist.,All,Imports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,5,,4,,4,,3,,7,,6,,0,...,6,,0,...,0,...,0,...,0,...,0,...,0,...,75,,48,E,3,E,5,E,21,E,59,E,96,E,99,E,204,E,131,E,192,E,201,E,57,E,20,E,9,E,22,E,17,E,7,E,27,E,37,E,44,E,77,E,99,E,18,E,61.69,E,3.31,E,9.32,E
Saint Kitts and Nevis,All,Exports,Tonnes – net product weight,TPW,89,,102,,97,E,95,,90,,24,,51,,80,,127,,102,,105,,227,,127,E,100,E,120,E,110,E,60,E,48,E,29,E,28,,34,,22,,1,E,69,,73,,43,,35,,135,,156,,25,,62,,95,,107,,89,,141,,168,E,113,E,107,E,87,E,77,E,66,E,43,,44,E,28.43,E,29.68,E,61.49,E
Saint Kitts and Nevis,All,Imports,Tonnes – net product weight,TPW,310,,228,,218,,224,,245,,249,,279,,252,,319,,314,,298,,221,,305,,246,,270,E,169,E,130,E,110,E,74,E,895,,1440,,784,,157,E,749,,1157,,802,,857,,616,,663,,566,,805,,729,,790,,821,,899,,694,,444,E,621,E,598,E,720,E,488,E,911,,584,E,637.09,E,721.92,E,644.72,E
Saint Kitts and Nevis,All,Reexports,Tonnes – net product weight,TPW,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,N,0,N,1,,0,N,0,...,1,,6,,5,,4,,4,,0,...,0,...,0,...,0,...,0,...,21,,0,...,0,...,0,...,0,...
