Reporting country (Name),Commodity (Name),Trade flow (Name),Unit (Name),Unit,[1976],S,[1977],S,[1978],S,[1979],S,[1980],S,[1981],S,[1982],S,[1983],S,[1984],S,[1985],S,[1986],S,[1987],S,[1988],S,[1989],S,[1990],S,[1991],S,[1992],S,[1993],S,[1994],S,[1995],S,[1996],S,[1997],S,[1998],S,[1999],S,[2000],S,[2001],S,[2002],S,[2003],S,[2004],S,[2005],S,[2006],S,[2007],S,[2008],S,[2009],S,[2010],S,[2011],S,[2012],S,[2013],S,[2014],S,[2015],S,[2016],S,[2017],S,[2018],S,[2019],S,[2020],S,[2021],S
Netherlands Antilles,All,Exports,Value (USD 1000),USD (1000),0,...,0,...,0,...,69,,0,...,1,,11,,16,,10,,401,,176,,130,,88,,162,,414,,527,,240,,160,,148,,144,,1074,E,833,E,5056,E,5718,E,5696,E,5952,E,5285,E,9168,E,9987,E,2604,E,3262,E,2534,E,18956,E,17230,E,14817,E,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Netherlands Antilles,All,Imports,Value (USD 1000),USD (1000),4562,,4707,,4710,E,6695,,6900,E,7944,,8857,,8685,,8793,,5385,,7021,,8522,,8469,,9298,,9511,,7169,,8222,,8323,,7672,,10561,,4106,E,5728,E,10191,,7683,E,12653,E,7019,E,4555,E,6143,E,7328,E,10078,,11803,,11637,,14021,,18983,E,18513,E,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
New Caledonia,All,Exports,Value (USD 1000),USD (1000),24,,165,,66,,125,,86,,338,,909,,558,,1097,,800,E,1387,,3288,,3640,E,4920,E,7211,E,8288,E,8261,,7724,,8179,,10873,,9559,,13662,,15754,,18938,,19052,,22732,,22059,,26076,,30202,,31435,,34025,,26017,,29310,,25221,,20993,,19088,,20912,,22882,,24233,,18541,,18991,,16415,E,15263,E,15805.86,E,14969.12,E,16442.11,E
New Caledonia,All,Imports,Value (USD 1000),USD (1000),2231,,2453,,2597,,2769,,3222,,2853,,2701,,2461,,2108,,2005,,3440,,4451,,4036,E,3854,,4231,E,4428,,4606,,5966,,6275,,6163,,7065,,7012,,7037,,5683,,5715,,7570,,7338,,9138,,10632,,11812,,13160,,14775,,17133,,11770,,16541,,16255,,18875,,16518,,17636,,15649,,14739,,12263,E,13109,E,13292.22,E,14576.59,E,15166.02,E
New Caledonia,All,Reexports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,179,,3,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
New Zealand,All,Exports,Value (USD 1000),USD (1000),37678,,48811,,66010,,99787,,157992,,165451,,190854,,206972,,254949,,271008,,344393,,402948,,474178,,477042,,440202,,558283,,656513,,649773,,695569,,818062,,816501,,749982,,666139,,713948,,666947,,640318,,712238,,705476,,843125,,885787,,875883,,923351,,896966,,906018,,1078938,,1213396,,1249990,,1213473,,1252928,,1112486,,1214043,,1240166,,1230786,,1299766.71,,1122816.79,,1280262.44,
New Zealand,All,Imports,Value (USD 1000),USD (1000),10808,,9790,,11227,,18504,,16250,,21352,,21597,,19968,,20103,,17743,,23237,,27023,,31373,,38756,,35820,,38772,,35242,,36238,,42481,,60273,,59306,,57002,,54745,,54774,,62439,,68765,,71146,,72807,,86114,,99339,,106185,,109730,,129716,,107934,,128692,,153244,,163225,,166730,,201705,,194932,,176508,,203283,,221596,,224556.49,,240928.58,,238691.69,
New Zealand,All,Reexports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,9,,3,,0,...,0,...,34,,78,,469,,232,,0,...,0,...,698,,0,...,1159,,973,,1440,,1417,,1546,,6932,,3505,,2299,,0,...,3266,,2131,,1632,,2220,,3888,,7864,,4522,,2270,,2640.35,,3154.18,,0,...
Nicaragua,All,Exports,Value (USD 1000),USD (1000),21492,,23584,,16190,,22387,,27531,,18506,,21930,,16959,E,12608,,12876,,8662,,12383,,9579,,12705,,10124,,18079,,24199,,28545,,53158,,80786,,78305,,76250,,54947,,78597,,127792,,42518,,47195,,67648,,98488,,106411,,89231,,96543,,127440,,107960,,136690,,143992,,205975,,264922,,313139,,271901,,289458,,282990,,297603,,291626.37,,263923.99,,304843.85,
Nicaragua,All,Imports,Value (USD 1000),USD (1000),915,,1272,,718,,712,,1427,,220,,1157,,760,E,64,,2,,26,,0,...,0,...,0,...,0,...,2118,,2650,,1460,,1338,,1941,,1835,,2284,,4451,,7845,,7226,,6094,,6488,,3766,,3588,,4516,,5039,,6662,,7356,,5834,,7172,,9342,,12680,,13425,,15544,,19654,,20813,,17826,,16616,,16994.8,,19430,,23501.28,
Niger,All,Exports,Value (USD 1000),USD (1000),5,,571,,95,,1331,,6,,96,,37,,33,,7,,52,,35,,13,,3,,6,,0,...,0,...,0,...,340,E,740,E,586,E,0,...,100,,221,,1594,,1599,,4330,,4344,,4841,,3309,,2229,,547,,309,,391,,326,,563,,789,,773,,1123,,1037,,267,,404,,805.1,,228.91,,562.08,E,1233.93,,656.96,
Niger,All,Imports,Value (USD 1000),USD (1000),92,E,203,E,253,,390,,437,,502,,639,E,487,,289,,285,E,748,E,787,E,869,,2108,E,1332,,1835,,1256,,280,E,780,E,1259,E,1216,,1342,,760,,400,,504,,622,,254,,432,,502,,579,,797,,763,,1303,,1369,,1822,,1188,,2025,,2278,,2053,,5876,,7451,,6177.25,,6035.49,,5785.63,,7600.15,,4987.5,
Niger,All,Reexports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,93,,0,...,155,,31,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,10,,0,...,0,...,0,...,101,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Nigeria,All,Exports,Value (USD 1000),USD (1000),2610,,382,,2137,,3598,,3670,E,10424,,4502,,3810,,4435,,3291,,4020,E,4831,,7606,,10498,,14070,,15590,E,15717,,10169,,14090,,21546,,18322,,13856,,2054,,10698,,12473,E,12792,E,17179,E,17933,E,30675,E,56940,E,43740,E,49486,,72300,,153267,,160866,,100766,,100143,E,263603,,93901,,78783,,60791,,51180,,54037,,32763.04,,30338.86,,48899.94,
Nigeria,All,Imports,Value (USD 1000),USD (1000),157543,,176170,,271826,,345424,,455399,E,522091,,416319,,366208,E,167954,E,113033,E,89984,E,165856,E,119705,E,150208,E,179641,E,190330,E,277711,E,278057,E,159748,,146780,E,250366,,221137,,198445,,196725,,188485,,457108,,382795,,513272,,530636,E,640244,E,807418,,959487,,665436,,820632,,991148,,2061935,,1457188,,1215091,,1334535,,1237111,,682868,,780362,,831766,,811381.01,,1370466.31,,896421.24,
North Macedonia,All,Exports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,877,,398,,260,,143,,133,,983,E,698,,594,,463,,146,,191,,418,,428,,271,,258,,563,,1239,,1105,,1400,,1255,,391,,1798,,516,,786,,960,,2629,,4637,,5674.1,,5406.01,,8211.8,
North Macedonia,All,Imports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,5344,,6696,,7095,,8574,,10205,,8522,,10034,,9818,,7705,,7421,,9944,,10734,,12493,,13345,,16799,,20755,,24213,,21131,,20356,,24417,,22092,,22620,,25711,,22383,,21460,,24566,,29176,,29942.52,,27478.73,,33958.21,
Northern Mariana Is.,All,Exports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,20,E,25,E,18,E,22,E,30,E,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Norway,All,Exports,Value (USD 1000),USD (1000),654703,,805397,,759771,,890904,,974666,,1001679,,888348,,977937,,902866,,922460,,1171170,,1474930,,1608071,,1563496,,2066298,,2296292,,2455952,,2315639,,2738030,,3139873,,3434073,,3422070,,3682575,,3781100,,3550369,,3385263,,3601215,,3669067,,4170996,,4921788,,5543705,,6290039,,6993982,,7107237,,8852961,,9484237,,8921085,,10392246,,10830773,,9210984,,10798031,,11311852,,12014212,,12022774.89,,11153465.99,,13885776.18,
Norway,All,Imports,Value (USD 1000),USD (1000),26840,,28450,,34897,,57148,,69963,,58865,,48443,,47801,,46334,,70871,,105217,,120748,,157582,,177849,,238771,,307581,,347783,,311802,,325667,,494205,,539989,,575901,,685935,,620802,,613890,,667882,,655077,,583268,,681941,,720616,,851543,,1108277,,1233521,,1190447,,1103778,,1364543,,1384000,,1303177,,1391188,,1262440,,1270837,,1233323,,1317642,,1333872.41,,1320030.42,,1452859.17,
Oman,All,Exports,Value (USD 1000),USD (1000),0,...,185,,1665,,4307,,5808,,7678,,10845,,12703,,18211,,25374,,25465,,30795,,50173,,38992,,45027,,34505,,35025,,51462,,49467,,61431,,63404,,67651,,50209,,38250,,51371,,53155,,82737,,80768,,105855,,102590,,100639,,92493,,81890,,85936,,127342,,156927,,158219,,143131,,141598,,144118,,179275,,115059,,324276.87,,265861.31,,406280.64,,444395.01,
Oman,All,Imports,Value (USD 1000),USD (1000),1172,,1210,,1708,,1896,,1321,,2538,,2378,,2421,,2898,,2750,,2845,,2397,,2292,,1943,,2037,,3951,,3185,,3819,,4654,,4293,,4475,,5070,,6184,,5963,,5551,,7933,,10834,,10666,,11096,,13801,,20866,,26849,,32018,,31975,,35315,,45021,,53911,,41965,,60216,,69927,,79347,,62967,,66657.82,,86573.75,,66221.68,,93687.47,
Oman,All,Reexports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1784,,1048,,221,,208,,3079,,904,,843,,1152,,286,,1670,,1313,,1325,,0,...,0,...,0,...,8854,,7550.78,,8035.45,,5218.07,,10598.81,
Pakistan,All,Exports,Value (USD 1000),USD (1000),39462,,41319,,42053,,59692,,50062,,66063,,79287,,69280,,79491,,79808,,97032,,120885,,125177,,93417,,93509,,108890,,115012,,171090,,153741,,149601,,131629,,176772,,135173,,142127,,149820,,130551,,131360,,137390,,152594,,140614,,196849,,192535,,193665,,228859,,266248,,331085,,332323,,361778,,382867,,348158,,352141,,430855,,459272,,504127.33,,400121.84,,468066.69,
Pakistan,All,Imports,Value (USD 1000),USD (1000),0,...,0,...,113,,162,,117,,350,,224,,114,,339,,79,,89,,230,,239,,539,,266,,125,,188,,414,,178,,161,,78,,166,E,215,,816,,297,,233,,240,,510,,1187,,1719,,1943,,3811,,2358,,2310,,3549,,4954,,6600,,12800,,17144,,18973,,18525,,23992,,12490,,12168.45,,8136.58,,10610.49,
Pakistan,All,Reexports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,0,...,0,...,0,...,36,,0,...,0,...,0,...,0,...,0,...,132,,0,...,30,,2,,6,,0,N,0,N,0,N,0,N,0,...,0,...,0,...,0,...,0,...,77,,0,...,0,...,0,...
Palau,All,Exports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,661,,400,E,0,...,0,...,0,...,200,,137,E,165,E,540,E,550,E,0,...,0,...,0,...,0,...,50,E,296,E,699,E,347,E,294,E,344,E,388,E,343,E,223,E,244,E,646,E,696,E,712,E,277,E,141,E,264,E,196,E,355,,426,E,622,E,508,,430,,1291,,964,E,1549.65,E,294.42,E,407.04,E
Palau,All,Imports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,190,E,195,E,197,E,2070,E,1036,E,500,E,87,E,170,E,235,E,285,E,228,E,366,E,341,E,715,E,1453,,1612,,1497,,1417,,1573,,1987,,1903,,2154,,2360,,2361,,2475,,2047,,2338.66,E,1609.38,E,1568.2,E
Palestine,All,Exports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,244,,162,,188,,83,,350,,188,,370,,0,...,546,,428,,462,E,1102,,936.07,,952.1,,772.8,
Palestine,All,Imports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,7246,,10662,,12602,,11425,,14265,,10478,,15229,,18582,,18630,,19506,,18563,E,24440,,31464.33,,27343.15,,33586.88,
Palestine,All,Reexports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,231,,155,,184,,83,,350,,186,,370,,556,,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Panama,All,Exports,Value (USD 1000),USD (1000),43984,,47944,,38784,,56958,,66042,,57899,,64118,,73302,,67061,,92093,,117175,,117478,,78824,,91121,,66935,,74762,,82203,,93600,,106293,,124768,,115534,,162593,,239158,,196470,,262730,,328847,,331705,,412708,,448551,,435599,,381873,,365708,,410079,,381935,,210259,,126122,,125203,,178952,,220618,,188122,,176947,,131417,,162861,,160573.17,,130328.44,,118735.73,
Panama,All,Imports,Value (USD 1000),USD (1000),2748,,2827,,3967,,5471,,6333,,6537,,7500,,9015,,9040,,7999,,7417,,8277,,6547,,9300,,9679,,10611,,12776,,11951,,11157,,10891,,14523,,13167,,15728,,15208,,15401,,12317,,16060,,18184,,16120,,22377,,21231,,25166,,32273,,33025,,38282,,46965,,57419,,60340,,69924,,75336,,73052,,66340,,95186,,95120.28,,92436.3,,102654.71,
Panama,All,Reexports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,72,,0,...,0,...,0,...,112,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Papua New Guinea,All,Exports,Value (USD 1000),USD (1000),11156,,25534,,35347,,29300,,47286,,40715,,11205,,10925,,9758,,14320,,11624,,12827,,10069,,10995,,10735,,14161,,13323,,10832,,12307,,12688,E,16719,,12708,E,44442,,42980,E,57745,,80978,,92232,,120783,,89360,E,86906,E,103020,E,139935,E,156597,E,161894,,127949,E,167724,,117181,,154282,E,137712,E,152882,E,169507,E,290873,E,259686,E,315383.05,E,278030.58,E,300744.01,E
Papua New Guinea,All,Imports,Value (USD 1000),USD (1000),10447,,11700,E,15910,E,19300,E,28407,,34528,,28791,,28472,,26952,,26053,,36588,,36660,,44074,,41053,,36992,,35189,E,35166,E,33064,E,33765,E,22398,,29013,,12904,E,15529,,7890,E,11304,,6641,,9484,,10186,,12652,,11063,E,17923,E,21629,E,28782,E,27628,E,25084,E,25709,,22557,,32911,E,38740,E,46511,E,47755,E,64553,E,56260,E,52262.67,E,58553.23,E,61132.08,E
Papua New Guinea,All,Reexports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1,,0,...,2,,494,,0,...,2,E,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Paraguay,All,Exports,Value (USD 1000),USD (1000),0,...,0,...,0,...,50,E,20,E,20,E,20,E,10,E,0,...,0,...,6,,19,,15,,8,,10,,92,,13,,24,,19,,14,,31,,85,,99,,36,,45,,70,,39,,98,,206,,201,,230,,170,,95,,45,,19,,14,,15,,14,,14,,12,,117,,134,,160,,98.17,,36.98,,156.61,
Paraguay,All,Imports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,384,,399,,270,,302,,299,,276,,179,,231,,375,,370,,622,,909,,948,,1672,,2626,,2292,,3661,,3080,,3550,,1611,,1660,,1673,,1038,,927,,1537,,1651,,1581,,2547,,3925,,4255,,5959,,6866,,7050,,7725,,9228,,8130,,8051,,9884,,11754,,10229.95,,9576.42,,12034.89,
Peru,All,Exports,Value (USD 1000),USD (1000),214666,,225705,,250352,,277600,,320611,,298822,,282266,,163356,,233167,,221595,,258083,,287451,,402400,,478997,,399950,,499040,,517320,,685344,,980130,,869762,,1121565,,1343598,,640497,,789672,,1129350,,1229574,,1068048,,1032725,,1389162,,1636291,,1773198,,1966878,,2438291,,2218406,,2547302,,3164417,,3327259,,2773824,,2918608,,2387275,,2189709,,2875635,,3309988,,3540047.31,,2825144.84,,3852976.11,
Peru,All,Imports,Value (USD 1000),USD (1000),415,,388,,136,,501,,3744,,2779,,741,,20275,,8340,E,2230,E,170,E,7505,,8438,,1203,,1558,,1122,,2412,,1704,,2422,,4117,,5329,,6010,,13358,,16879,,16159,,22580,,24643,,25984,,27535,,48077,,30432,,36785,,73758,,79825,,164521,,146353,,147732,,221822,,189159,,248145,,254826,,311286,,325355,,286001.78,,319238.57,,292635.16,
Philippines,All,Exports,Value (USD 1000),USD (1000),27869,,42176,,63272,,95493,,141605,,146163,,120141,,133687,,116782,,151748,,200099,,267895,,407504,,409879,,395960,,492725,,417921,,499511,,559635,,545650,,482309,,472464,,482268,,418844,,455984,,420184,,453030,,464463,,454384,,380094,,419552,,499539,,672813,,585044,,680905,,711155,,850344,,1185788,,1054800,,805286,,735786,,883537,,912387,,838145.56,,834497.49,,934831.13,
Philippines,All,Imports,Value (USD 1000),USD (1000),35779,,27651,,31220,,28106,,36570,,36535,,52322,,11158,,2717,,6325,,19019,,31254,,63063,,65730,,84809,,96550,,111447,,95432,,110337,,136314,,141738,,137170,,95698,,123888,,111596,,71362,,92524,,86405,,73892,,103680,,103126,,132922,,176815,,203336,,148552,,193314,,263038,,278737,,266158,,369746,,398264,,585047,,605809,,626626.3,,473549.1,,647695.3,
Poland,All,Exports,Value (USD 1000),USD (1000),51056,,46256,E,38461,E,59813,E,54775,E,65168,E,88547,E,83692,E,93089,E,100147,E,104926,E,182972,E,168007,E,146654,E,184851,E,189938,E,249397,,203158,,251654,,262285,,272023,,228574,,274738,,282491,,243282,,246765,,253715,,313951,,439784,,633650,,815516,,961380,,1180015,,1110234,,1380165,,1569975,,1556453,,1780386,,2002304,,1736433,,1958034,,2203749,,2540709,,2542806.35,,2724635.21,,2960682.21,
Poland,All,Imports,Value (USD 1000),USD (1000),71260,,76129,,95370,,102780,,78712,,52352,,33644,,53978,,50396,,55428,,60173,,77926,,98600,,81627,,42418,,39100,,102455,,128633,,170956,,191622,,252375,,268987,,322744,,260737,,297715,,369919,,334818,,384005,,584961,,718728,,871522,,1009388,,1264389,,1211458,,1535352,,1621625,,1609904,,1996734,,2164501,,1857786,,2213691,,2337030,,2591481,,2621251.63,,2634712.71,,3000163.8,
Portugal,All,Exports,Value (USD 1000),USD (1000),65010,,74199,,91821,,104377,,129512,,94733,,95922,,94212,,94447,,108709,,147816,,159005,,182988,,229966,,281867,,292379,,260369,,211556,,206467,,279132,,278700,,263650,,271194,,285283,,286238,,276167,,303917,,349087,,435228,,452539,,569851,,651196,,734885,,631061,,918119,,1087982,,1023311,,1084160,,1193339,,1117586,,1062377,,1190020,,1301215,,1196743.55,,1030824.82,,1299663.44,
Portugal,All,Imports,Value (USD 1000),USD (1000),110269,,88019,,65604,,78419,,101267,,158570,,186194,,141532,,139606,,202257,,256694,,425236,,457700,,391240,,607845,,761241,,739571,,630534,,670801,,764480,,784715,,752435,,929640,,1019601,,863407,,937333,,949424,,1103819,,1264862,,1339629,,1543282,,1848161,,1888653,,1584654,,1797964,,2030384,,1877740,,1933667,,2085827,,1947992,,2119660,,2396614,,2578487,,2434125.76,,2180692.38,,2435333.57,
Qatar,All,Exports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,5,,23,,0,...,0,...,3,,12,,33,,1,E,8,,1615,,1586,,1907,,1983,,2019,,1908,,3350,,1993,,1463,,1325,,2292,,5534,,3028,,1318,,2411,,1623,,1962,,1374,,825,,185,,153.24,,188.95,,239.47,
Qatar,All,Imports,Value (USD 1000),USD (1000),0,...,0,...,0,...,462,,1149,,1318,,2268,,1088,,1081,,1201,,1348,E,1615,E,1587,E,1879,E,1812,,2112,,2470,,2977,,3680,,4386,,3789,,1321,E,4949,,5296,,5740,,6257,,7457,,6654,,7047,,13084,,19231,,24507,,40935,,49565,E,59632,,60798,,80134,,71073,,83574,,100141,,102151,,95779,,104152,,110269.67,,104152.94,,113729.51,
Qatar,All,Reexports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,30,,313,,38,,37,,35,E,42,,35,,0,...,3,,96,,52,,0,...,22,,33,,75,,212,,82,,209,,438,,591,,542,,351,,184,,15,,18,,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Romania,All,Exports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,3330,,337,,866,,3059,,786,,2061,,41,,661,,1770,,4998,,7727,,3459,,3084,,2806,,2034,,4894,,6090,,12730,,2282,,3003,,6346,,8947,,18681,,13454,,16850,,17776,,16519,,16724,,18069,,23642,,30921.73,,28071.35,,37556.23,
Romania,All,Imports,Value (USD 1000),USD (1000),26200,E,27950,E,28000,E,41600,E,56200,E,36800,E,28400,E,29000,E,22550,E,18230,E,20580,E,30030,E,35430,E,9130,,37600,,9413,,5493,,14813,,21919,,17115,,41039,,29512,,54443,,32313,,30728,,37618,,49586,,56499,,75981,,105740,,139102,,154480,,214271,,196756,,185752,,184983,,200087,,222584,,245514,,230065,,262845,,305350,,363461,,352677.03,,356304.14,,443336.43,
Russian Federation,All,Exports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,826144,,1471446,,1714642,,1627395,,1673626,,1348891,,1138920,,1209247,,1520173,,1552095,,1422860,,1477412,,1528172,,1954022,,2129338,,2374618,,2632330,,2325335,,2854792,,3295517,,3262822,,3593516,,3829024,,3678728,,3877332,,4523637,,5307379,,5467978,,5425962,,6130225,
Russian Federation,All,Imports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,34687,,19074,,253797,,346190,,418977,,403046,,272149,,201103,,194859,,356406,,457526,,588352,,812242,,1183734,,1447639,,2027547,,2440276,,2004538,,2388215,,2735411,,2849912,,3379557,,3058971,,1685904,,1703393,,2024627,,2281408,,2269494,,2167788,,2714698,
Rwanda,All,Exports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,57,,1,,21,,94,,289,,512,,83,,231,,178,,1207,,2072,,1529,,2653.38,,4921.33,,36.98,,23278.72,,323.79,
Rwanda,All,Imports,Value (USD 1000),USD (1000),103,,149,,168,,269,,617,,330,,158,E,233,,479,,977,,394,,1341,,296,,221,,117,,243,,263,,196,,55,E,55,E,116,,190,,198,,73,,113,E,120,,173,,136,,28,,37,,455,,3031,,1787,,2389,E,3814,,6698,,8291,,8793,,18128,,20725,,24984,,29665.63,,30717.23,,29050.51,,39333.68,,49595.76,
Rwanda,All,Reexports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,408,,1176,,1787,,1629,,1023,,707.64,,2230.63,,8974.78,,0,...,32283.91,
Réunion,All,Exports,Value (USD 1000),USD (1000),0,...,821,,1422,,1584,,1448,,3028,,2674,,2857,,3181,,4213,,4628,,5127,,5308,,4970,,6254,,9115,,10428,,7995,,13477,,16434,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Réunion,All,Imports,Value (USD 1000),USD (1000),6746,,8417,,10968,,12316,,17629,,13444,,11093,,14534,,10723,,13543,,18532,,23562,,27172,,25891,,30241,,32053,,40282,,34922,,38567,,44620,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...
Saint Helena/Asc./Trist.,All,Exports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,670,E,238,E,53,E,126,E,383,E,1435,E,2516,E,2393,E,2662,E,2720,E,3778,E,4550,E,5380,E,3149,E,2680,E,3578,E,3636,E,3975,E,3323,E,2157,E,3995,E,6172,E,6929,E,5592,E,5411,E,5002,E,5228,E,7783,E,13310,E,9468,E,9695,E,11223,E,10033,E,9779,E,10879,E,17615,E,19573,E,18685,E,19325,E,14996.89,E,8273.6,E,30677.96,E
Saint Helena/Asc./Trist.,All,Imports,Value (USD 1000),USD (1000),0,...,0,...,0,...,0,...,0,...,9,,7,,8,,7,,10,,12,,0,...,12,,0,...,0,...,0,...,0,...,0,...,0,...,23,,54,E,16,E,31,E,98,E,224,E,145,E,94,E,398,E,193,E,242,E,516,E,115,E,66,E,42,E,80,E,51,E,34,E,117,E,199,E,125,E,496,E,791,E,136,E,240.27,E,18.24,E,36.08,E
Saint Kitts and Nevis,All,Exports,Value (USD 1000),USD (1000),111,,157,,155,E,132,,151,,133,,58,,98,,239,,161,,151,,123,,203,,121,,110,E,108,,176,,276,E,197,E,153,,119,,69,,13,E,206,,245,,131,,149,,267,,196,,45,,242,,422,,483,,492,,493,,689,,390,,406,,407,E,376,E,362,E,252,,276,E,197.46,E,195.38,E,445.35,E
Saint Kitts and Nevis,All,Imports,Value (USD 1000),USD (1000),363,,258,,283,,351,,459,,486,,585,,563,,661,,578,,588,,693,,937,,856,,930,E,620,E,620,E,433,E,328,E,2176,,2170,,2305,,795,E,2199,,2807,,2063,,1946,,1864,,2666,,995,,4128,,3931,,3717,,3785,,3854,,3241,,2521,E,3814,E,3160,E,3704,E,2675,E,4577,,3060,E,3301.48,E,3439.21,E,3601.65,E
